1	если	если	SCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#11.217#11.584
616	после	после	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#289.872#290.27
617	этой	этот	DET	_	Case=Gen|Gender=Fem|Number=Sing	_	_	_	ass1991m-words#@ass1991m#290.27#290.668
618	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#290.668#291.066
619	после	после	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#291.066#291.464
620	войны	война	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	ass1991m-words#@ass1991m#291.464#291.862
621	какой-то	какой-то	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#291.862#292.26
622	такой	такой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#292.26#292.658
623	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#292.658#293.056
624	ну	ну	PART	_	_	_	_	_	ass1991m-words#@ass1991m#293.056#293.454
625	прям	пре	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Plur	_	_	_	ass1991m-words#@ass1991m#293.454#293.852
626	выезд	выезд	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	ass1991m-words#@ass1991m#293.852#294.25
627	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#294.25#294.648
628	маршбросок	маршбросок	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	ass1991m-words#@ass1991m#294.648#295.056
629	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#296.065#296.436
630	не	не	PART	_	_	_	_	_	ass1991m-words#@ass1991m#296.436#296.807
631	помню	помнить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#296.807#297.178
632	сколько	сколько	NUM	_	_	_	_	_	ass1991m-words#@ass1991m#297.178#297.549
633	городов	город	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	ass1991m-words#@ass1991m#297.549#297.92
634	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#297.92#298.291
635	но	но	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	ass1991m-words#@ass1991m#298.291#298.662
636	в	в	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#298.662#299.033
637	общем-то	общей-то	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#299.033#299.404
638	немного	немного	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#299.404#299.775
639	но	но	CCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#299.775#300.146
640	на	на	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#300.146#300.517
641	тот	тот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#300.517#300.888
642	момент	момент	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#300.888#301.259
643	казалось	казаться	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	ass1991m-words#@ass1991m#301.259#301.63
644	что	что	SCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#301.63#302.001
645	эт	эт	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#302.001#302.372
646	просто	просто	PART	_	_	_	_	_	ass1991m-words#@ass1991m#302.372#302.743
647	оочень	ооченуть	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#302.743#303.114
648	много	много	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#303.114#303.485
649	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#303.485#303.856
650	потому	потому	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#303.856#304.227
651	что	что	SCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#304.227#304.598
652	даже	даже	PART	_	_	_	_	_	ass1991m-words#@ass1991m#304.598#304.969
653	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#304.969#305.34
654	больше	больше	ADV	_	Degree=Cmp	_	_	_	ass1991m-words#@ass1991m#305.34#305.711
655	пяти	пять	NUM	_	Case=Gen	_	_	_	ass1991m-words#@ass1991m#305.711#306.082
656	городов	город	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	ass1991m-words#@ass1991m#306.082#306.453
657	на	на	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#306.453#306.824
658	тот	тот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#306.824#307.195
659	момент	момент	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#307.195#307.566
660	казалось	казаться	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	ass1991m-words#@ass1991m#307.566#307.937
661	типа	тип	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#307.937#308.308
662	вау	вау	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	ass1991m-words#@ass1991m#308.308#308.679
663	как	как	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#308.679#309.05
664	вообще	вообще	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#309.05#309.421
665	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	ass1991m-words#@ass1991m#309.421#309.792
666	осилить	осилить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	ass1991m-words#@ass1991m#309.792#310.163
667	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#310.163#310.534
668	а	а	CCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#310.534#310.905
669	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	ass1991m-words#@ass1991m#310.905#311.276
670	ещё	еще	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#311.276#311.647
671	ездили	ездить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#311.647#312.018
672	на	на	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#312.018#312.389
673	этом	этот	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#312.389#312.76
674	мерседесе	мерседес	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#312.76#313.131
675	спринтере	спринтер	NOUN	_	Animacy=Anim|Case=Loc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#313.131#313.502
676	такой	такой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#313.502#313.873
677	маршрутка	маршрутка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#313.873#314.244
678	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#314.244#314.615
679	прр	прр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#314.615#314.986
680	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#314.986#315.357
681	у	у	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#315.357#315.728
682	всех	весь	DET	_	Case=Acc|Number=Plur	_	_	_	ass1991m-words#@ass1991m#315.728#316.099
683	жопы	жоп	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	ass1991m-words#@ass1991m#316.099#316.47
684	плоские	плоский	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	ass1991m-words#@ass1991m#316.47#316.841
685	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#316.841#317.212
686	все	весь	DET	_	Case=Nom|Number=Plur	_	_	_	ass1991m-words#@ass1991m#317.212#317.583
687	ыыы	ыы	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	ass1991m-words#@ass1991m#317.583#317.954
688	вот	вот	PART	_	_	_	_	_	ass1991m-words#@ass1991m#317.954#318.325
689	такие	такой	DET	_	Case=Nom|Number=Plur	_	_	_	ass1991m-words#@ass1991m#318.325#318.696
690	закостеневшие	закостенеть	VERB	_	Aspect=Perf|Case=Nom|Number=Plur|Tense=Past|VerbForm=Part|Voice=Act	_	_	_	ass1991m-words#@ass1991m#318.696#319.067
691	денег	деньги	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	ass1991m-words#@ass1991m#319.067#319.438
692	нету	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#319.438#319.809
693	все	все	PRON	_	Animacy=Anim|Case=Nom|Number=Plur	_	_	_	ass1991m-words#@ass1991m#319.809#320.18
694	хотят	хотеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#320.18#320.551
695	жрать	жрать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	ass1991m-words#@ass1991m#320.551#320.922
696	оаа	оао	PROPN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#320.922#321.293
697	кайф	кайф	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#321.293#321.664
698	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#321.664#322.035
699	вот	вот	PART	_	_	_	_	_	ass1991m-words#@ass1991m#322.035#322.406
700	да	да	PART	_	_	_	_	_	ass1991m-words#@ass1991m#322.406#322.777
701	после	после	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#322.777#323.148
702	этого	это	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	ass1991m-words#@ass1991m#323.148#323.519
703	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#323.519#323.89
704	приехал	приехать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#323.89#324.261
705	и	и	PART	_	_	_	_	_	ass1991m-words#@ass1991m#324.261#324.632
706	такой	такой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#324.632#325.003
707	воу	воу	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	ass1991m-words#@ass1991m#325.003#325.374
708	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#325.374#325.745
709	ну	ну	PART	_	_	_	_	_	ass1991m-words#@ass1991m#325.745#326.116
710	и	и	CCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#326.116#326.487
711	как	как	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#326.487#326.858
712	бы	бы	AUX	_	_	_	_	_	ass1991m-words#@ass1991m#326.858#327.229
713	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#327.229#327.6
714	посмотрел	смотреть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#327.6#327.971
715	как	как	SCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#327.971#328.342
716	чуваки	чувак	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	ass1991m-words#@ass1991m#328.342#328.713
717	себя	себя	PRON	_	Case=Acc	_	_	_	ass1991m-words#@ass1991m#328.713#329.084
718	ведут	вести	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#329.084#329.455
719	в	в	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#329.455#329.826
720	таких	такой	DET	_	Case=Loc|Number=Plur	_	_	_	ass1991m-words#@ass1991m#329.826#330.197
721	же	же	PART	_	_	_	_	_	ass1991m-words#@ass1991m#330.197#330.568
722	ситуациях	ситуация	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur	_	_	_	ass1991m-words#@ass1991m#330.568#330.939
723	в	в	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#330.939#331.31
724	таких	такой	DET	_	Case=Loc|Number=Plur	_	_	_	ass1991m-words#@ass1991m#331.31#331.681
725	же...в	же...в	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#331.681#332.052
726	таком	такой	DET	_	Case=Loc|Gender=Neut|Number=Sing	_	_	_	ass1991m-words#@ass1991m#332.052#332.423
727	же	же	PART	_	_	_	_	_	ass1991m-words#@ass1991m#332.423#332.794
728	положении	положение	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	ass1991m-words#@ass1991m#332.794#333.165
729	как	как	SCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#333.165#333.536
730	и	и	PART	_	_	_	_	_	ass1991m-words#@ass1991m#333.536#333.907
731	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#333.907#334.278
732	в	в	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#334.278#334.649
733	которые	который	PRON	_	Case=Acc	_	_	_	ass1991m-words#@ass1991m#334.649#335.02
734	находились	находиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	ass1991m-words#@ass1991m#335.02#335.391
735	//	//	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#335.391#335.762
736	и	и	CCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#335.762#336.133
737	в	в	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#336.133#336.504
738	общем-то	общей-то	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#336.504#336.875
739	да	да	CCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#336.875#337.246
740	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	ass1991m-words#@ass1991m#337.246#337.617
741	тоже	тоже	PART	_	_	_	_	_	ass1991m-words#@ass1991m#337.617#337.988
742	сыграло	сыграть	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#337.988#338.359
743	большую	большой	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	ass1991m-words#@ass1991m#338.359#338.73
744	роль	роль	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	ass1991m-words#@ass1991m#338.73#339.101
745	и	и	CCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#339.101#339.472
746	изменило	изменить	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#339.472#339.843
747	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#339.843#340.214
748	по-своему	по-своему	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#340.214#340.585
749	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#340.585#340.956
750	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#340.956#341.327
751	стал	стать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	ass1991m-words#@ass1991m#341.327#341.698
752	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#341.698#342.069
753	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	ass1991m-words#@ass1991m#342.069#342.44
754	взрослее	взрослее	ADV	_	Degree=Cmp	_	_	_	ass1991m-words#@ass1991m#342.44#342.811
755	на	на	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#342.811#343.182
756	тот	тот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#343.182#343.553
757	момент	момент	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#343.553#343.924
758	//	//	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#343.924#344.295
759	вот	вот	PART	_	_	_	_	_	ass1991m-words#@ass1991m#344.295#344.666
760	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#344.666#345.037
761	а	а	CCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#345.037#345.408
762	так	так	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#345.408#345.779
763	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	ass1991m-words#@ass1991m#345.779#346.15
764	происходило	происходить	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#346.15#346.521
765	столько	столько	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#346.521#346.892
766	раз	раз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#346.892#347.263
767	что	что	PRON	_	Case=Acc	_	_	_	ass1991m-words#@ass1991m#347.263#347.634
768	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#347.634#348.005
769	даже	даже	PART	_	_	_	_	_	ass1991m-words#@ass1991m#348.005#348.376
770	и	и	PART	_	_	_	_	_	ass1991m-words#@ass1991m#348.376#348.747
771	не	не	PART	_	_	_	_	_	ass1991m-words#@ass1991m#348.747#349.118
772	вспомню	вспомянуть	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#349.118#349.489
773	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#349.489#349.86
774	реально	реально	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#349.86#350.231
775	очень	очень	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#350.231#350.602
776	много	много	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#350.602#350.973
777	вещей	вещь	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	ass1991m-words#@ass1991m#350.973#351.344
778	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#351.344#351.715
779	прям	пре	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	ass1991m-words#@ass1991m#351.715#352.086
780	кардинально	кардинально	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#352.086#352.457
781	что-то	что-то	PRON	_	Case=Acc	_	_	_	ass1991m-words#@ass1991m#352.457#352.828
782	во	в	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#352.828#353.199
783	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#353.199#353.57
784	меняли	менять	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#353.57#353.941
785	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#353.941#354.312
786	потому	потому	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#354.312#354.683
787	что	что	SCONJ	_	_	_	_	_	ass1991m-words#@ass1991m#354.683#355.054
788	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	ass1991m-words#@ass1991m#355.054#355.425
789	всегда	всегда	ADV	_	Degree=Pos	_	_	_	ass1991m-words#@ass1991m#355.425#355.796
790	пытаюсь	пытаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	ass1991m-words#@ass1991m#355.796#356.167
791	ну	ну	PART	_	_	_	_	_	ass1991m-words#@ass1991m#356.167#356.538
792	уловить	уловить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	ass1991m-words#@ass1991m#356.538#356.909
793	типа	тип	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#356.909#357.28
794	суть	суть	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	ass1991m-words#@ass1991m#357.28#357.651
795	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#357.651#358.022
796	суть	суть	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	ass1991m-words#@ass1991m#358.022#358.393
797	что-то	что-то	PRON	_	Case=Acc	_	_	_	ass1991m-words#@ass1991m#358.393#358.764
798	происходит	происходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#358.764#359.135
799	событие	событие	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	ass1991m-words#@ass1991m#359.135#359.506
800	какое-то	какой-то	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	ass1991m-words#@ass1991m#359.506#359.877
801	у	у	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#359.877#360.248
802	него	он	PRON	_	Case=Gen|Gender=Masc|Number=Sing|Person=3	_	_	_	ass1991m-words#@ass1991m#360.248#360.619
803	же	же	PART	_	_	_	_	_	ass1991m-words#@ass1991m#360.619#360.99
804	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	ass1991m-words#@ass1991m#360.99#361.361
805	зерно	зерно	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	ass1991m-words#@ass1991m#361.361#361.732
806	суть	суть	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	ass1991m-words#@ass1991m#361.732#362.103
807	из-за	из-за	ADP	_	_	_	_	_	ass1991m-words#@ass1991m#362.103#362.474
808	чего	что	PRON	_	Case=Gen	_	_	_	ass1991m-words#@ass1991m#362.474#362.845
809	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	ass1991m-words#@ass1991m#362.845#363.216
810	всё	весь	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	ass1991m-words#@ass1991m#363.216#363.587
811	началось	начаться	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	ass1991m-words#@ass1991m#363.587#363.958
812	/	/	PUNCT	_	_	_	_	_	ass1991m-words#@ass1991m#363.958#364.329
813	ну	ну	PART	_	_	_	_	_	ass1991m-words#@ass1991m#364.329#364.7
814	вот	вот	PART	_	_	_	_	_	ass1991m-words#@ass1991m#364.7#365.071
815	механизм	механизм	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#365.071#365.442
816	сам	сам	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	ass1991m-words#@ass1991m#365.442#365.813
817	понять	понять	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	ass1991m-words#@ass1991m#365.813#366.229
818	а	а	CCONJ	_	_	_	_	_	ssm1975m-words#@ssm1975m#0.25#0.562
819	где	где	ADV	_	Degree=Pos	_	_	_	ssm1975m-words#@ssm1975m#0.562#0.874
820	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	ssm1975m-words#@ssm1975m#0.874#1.186
821	помимо	помимо	ADP	_	_	_	_	_	ssm1975m-words#@ssm1975m#1.186#1.498
